id,purchase_id,product_id,quantity,unit,unit_value,total_value,contract_value,observation,created_at,updated_at
1245,521,1124,45,2,5.90000000000000036,265.5,756,,2015-12-15T11:16:15.490+00:00,2015-12-15T11:16:15.490+00:00
1246,521,1125,30,2,9.25999999999999979,277.800000000000011,504,,2015-12-15T11:16:15.495+00:00,2015-12-15T11:16:15.495+00:00
1247,522,498,1,0,1698,1698,0,,2015-12-15T11:30:43.486+00:00,2015-12-15T11:30:43.486+00:00
1249,523,1126,5,0,550.759999999999991,2753.80000000000018,3139.88000000000011,,2015-12-15T12:02:32.352+00:00,2015-12-15T12:08:54.686+00:00
1248,523,1127,1,0,1164.75,1164.75,1328.04999999999995,,2015-12-15T12:02:32.348+00:00,2015-12-15T12:08:54.690+00:00
1251,524,1128,1,0,7686,7686,8000,,2015-12-15T13:47:57.155+00:00,2015-12-15T13:47:57.155+00:00
1252,525,1128,1,0,862.360000000000014,862.360000000000014,0,,2015-12-15T13:57:15.609+00:00,2015-12-15T13:57:15.609+00:00
1253,526,323,1,0,569,569,0,,2015-12-15T14:01:48.185+00:00,2015-12-15T14:01:48.185+00:00
1254,526,268,1,0,12.6999999999999993,12.6999999999999993,0,,2015-12-15T14:01:48.190+00:00,2015-12-15T14:01:48.190+00:00
1255,526,127,2,0,4.59999999999999964,9.21000000000000085,0,,2015-12-15T14:01:48.193+00:00,2015-12-15T14:01:48.193+00:00
1256,527,398,1,0,286.519999999999982,286.519999999999982,0,,2015-12-15T14:17:01.282+00:00,2015-12-15T14:17:01.282+00:00
1257,528,398,1,0,273.870000000000005,273.870000000000005,0,,2015-12-15T14:20:43.558+00:00,2015-12-15T14:20:43.558+00:00
1258,529,19,1,0,40,40,0,,2015-12-15T14:25:41.237+00:00,2015-12-15T14:25:41.237+00:00
1259,529,20,1,0,40,40,0,,2015-12-15T14:25:41.239+00:00,2015-12-15T14:25:41.239+00:00
1260,529,1129,2,0,40,80,0,,2015-12-15T14:25:41.241+00:00,2015-12-15T14:25:41.241+00:00
1261,530,19,1,0,40,40,0,,2015-12-15T14:29:34.031+00:00,2015-12-15T14:29:34.031+00:00
1262,530,20,1,0,40,40,0,,2015-12-15T14:29:34.033+00:00,2015-12-15T14:29:34.033+00:00
1263,531,19,1,0,40,40,0,,2015-12-15T14:31:23.489+00:00,2015-12-15T14:31:23.489+00:00
1264,531,20,1,0,40,40,0,,2015-12-15T14:31:23.493+00:00,2015-12-15T14:31:23.493+00:00
1265,532,19,3,0,40,120,0,,2015-12-15T14:33:44.189+00:00,2015-12-15T14:33:44.189+00:00
1266,532,20,3,0,40,120,0,,2015-12-15T14:33:44.197+00:00,2015-12-15T14:33:44.197+00:00
1267,532,21,2,0,40,80,0,,2015-12-15T14:33:44.205+00:00,2015-12-15T14:33:44.205+00:00
1268,533,1130,1,0,480,480,0,,2015-12-15T14:36:31.536+00:00,2015-12-15T14:36:31.536+00:00
1269,534,1131,1,0,180,180,0,,2015-12-15T14:39:07.540+00:00,2015-12-15T14:39:07.540+00:00
1270,535,1131,1,0,160,160,0,,2015-12-15T14:41:21.410+00:00,2015-12-15T14:41:21.410+00:00
1271,536,311,1,0,75,75,0,,2015-12-15T16:12:27.842+00:00,2015-12-15T16:12:27.842+00:00
1272,537,311,1,0,75,75,0,,2015-12-15T16:16:52.367+00:00,2015-12-15T16:16:52.367+00:00
1273,538,1132,1,0,32.5,32.5,0,,2015-12-15T17:02:06.175+00:00,2015-12-15T17:02:06.175+00:00
1274,538,1125,22,2,12.1799999999999997,268,0,,2015-12-15T17:02:06.178+00:00,2015-12-15T17:02:06.178+00:00
1275,538,1133,22,2,20.620000000000001,453.800000000000011,0,,2015-12-15T17:02:06.182+00:00,2015-12-15T17:02:06.182+00:00
1276,538,1134,25,2,9.59999999999999964,240,0,,2015-12-15T17:02:06.184+00:00,2015-12-15T17:02:06.184+00:00
1277,538,1135,2,2,3.20000000000000018,6.40000000000000036,0,,2015-12-15T17:02:06.189+00:00,2015-12-15T17:02:06.189+00:00
1278,539,1136,1,0,175,175,0,,2015-12-15T17:48:58.749+00:00,2015-12-15T17:48:58.749+00:00
1279,540,1137,1,0,50,50,0,,2015-12-16T17:39:30.894+00:00,2015-12-16T17:39:30.894+00:00
1280,540,1138,1,0,35,35,0,,2015-12-16T17:39:30.911+00:00,2015-12-16T17:39:30.911+00:00
1282,542,1139,1,0,277.699999999999989,277.699999999999989,0,,2015-12-17T11:13:56.651+00:00,2015-12-17T11:13:56.651+00:00
1281,541,516,15,0,9,135,0,,2015-12-17T10:50:15.870+00:00,2015-12-17T11:21:11.818+00:00
1283,543,1140,1,0,66,66,0,,2015-12-17T12:39:32.122+00:00,2015-12-17T12:39:32.122+00:00
1284,544,1143,1,0,307.670000000000016,307.670000000000016,0,,2015-12-17T13:19:54.866+00:00,2015-12-17T13:19:54.866+00:00
1285,545,324,4,0,99.5600000000000023,398.240000000000009,0,,2015-12-17T13:31:02.853+00:00,2015-12-17T13:31:02.853+00:00
1286,546,1144,1,0,820,820,0,,2015-12-17T13:36:42.090+00:00,2015-12-17T13:36:42.090+00:00
1287,546,1145,1,0,40,40,0,,2015-12-17T13:36:42.093+00:00,2015-12-17T13:36:42.093+00:00
1288,547,200,1,0,50,50,0,,2015-12-17T13:49:14.780+00:00,2015-12-17T13:49:14.780+00:00
1289,547,855,1,0,80,80,0,,2015-12-17T13:49:14.783+00:00,2015-12-17T13:49:14.783+00:00
1290,547,466,10,0,21,210,0,,2015-12-17T13:49:14.785+00:00,2015-12-17T13:49:14.785+00:00
1291,548,980,20,3,4.20000000000000018,84,0,,2015-12-17T14:17:36.963+00:00,2015-12-17T14:17:36.963+00:00
1293,549,398,1,0,273.870000000000005,273.870000000000005,0,,2015-12-17T16:16:49.402+00:00,2015-12-17T16:16:49.402+00:00
1294,550,1149,20,0,1.09000000000000008,21.879999999999999,0,,2015-12-17T18:10:43.866+00:00,2015-12-17T18:10:43.866+00:00
1295,551,514,1,0,153.900000000000006,153.900000000000006,186.030000000000001,,2015-12-21T13:09:28.685+00:00,2015-12-21T13:09:28.685+00:00
1296,552,312,1,0,617.5,617.5,875.580000000000041,,2015-12-21T13:21:29.718+00:00,2015-12-21T13:21:29.718+00:00
1297,553,488,1,0,42,42,0,,2015-12-21T13:23:21.040+00:00,2015-12-21T13:23:21.040+00:00
1298,554,278,120,5,3.75999999999999979,452.329999999999984,0,,2015-12-22T11:34:47.645+00:00,2015-12-22T11:34:47.645+00:00
1299,554,276,40,5,3.75999999999999979,150.77000000000001,0,,2015-12-22T11:34:47.653+00:00,2015-12-22T11:34:47.653+00:00
1300,554,275,119,5,3.77000000000000002,452.20999999999998,0,,2015-12-22T11:34:47.655+00:00,2015-12-22T11:34:47.655+00:00
1301,555,453,45,5,3.77000000000000002,172.22999999999999,0,,2015-12-22T11:43:17.777+00:00,2015-12-22T11:43:17.777+00:00
1302,555,656,30,5,3.18999999999999995,95.7000000000000028,0,,2015-12-22T11:43:17.784+00:00,2015-12-22T11:43:17.784+00:00
1303,555,452,114,5,3.77000000000000002,430.079999999999984,0,,2015-12-22T11:43:17.790+00:00,2015-12-22T11:43:17.790+00:00
1304,555,156,119,5,3.77000000000000002,452.29000000000002,0,,2015-12-22T11:43:17.793+00:00,2015-12-22T11:43:17.793+00:00
1305,556,313,54,5,3.72999999999999998,201.719999999999999,0,,2015-12-22T11:55:32.590+00:00,2015-12-22T11:55:32.590+00:00
1306,556,155,27,5,3.7799999999999998,102.060000000000002,0,,2015-12-22T11:55:32.598+00:00,2015-12-22T11:55:32.598+00:00
1307,556,318,48,5,3.77000000000000002,180.960000000000008,0,,2015-12-22T11:55:32.604+00:00,2015-12-22T11:55:32.604+00:00
1308,557,321,118,5,3.77000000000000002,445.189999999999998,0,,2015-12-22T11:58:43.691+00:00,2015-12-22T11:58:43.691+00:00
1309,558,1178,20,0,67.5,1350,0,,2015-12-22T12:14:40.900+00:00,2015-12-22T12:14:40.900+00:00
1310,559,1179,1,0,66.5100000000000051,66.5100000000000051,0,,2015-12-22T12:19:53.919+00:00,2015-12-22T12:19:53.919+00:00
1311,559,1180,1,0,15.7200000000000006,15.7200000000000006,0,,2015-12-22T12:19:53.936+00:00,2015-12-22T12:19:53.936+00:00
1312,559,269,1,0,17,17,0,,2015-12-22T12:19:53.940+00:00,2015-12-22T12:19:53.940+00:00
1313,559,1090,1,0,8.30000000000000071,8.30000000000000071,0,,2015-12-22T12:19:53.944+00:00,2015-12-22T12:19:53.944+00:00
1314,560,1181,1,0,395,395,0,,2015-12-22T12:22:45.148+00:00,2015-12-22T12:22:45.148+00:00
1315,561,1182,1,0,53,53,0,,2015-12-22T12:30:02.263+00:00,2015-12-22T12:30:02.263+00:00
1316,562,972,80,0,3.79999999999999982,304,0,,2015-12-22T12:33:51.267+00:00,2015-12-22T12:33:51.267+00:00
1317,562,763,6,0,8.90000000000000036,53.3999999999999986,0,,2015-12-22T12:33:51.274+00:00,2015-12-22T12:33:51.274+00:00
1318,562,526,3,0,33.5,100.5,0,,2015-12-22T12:33:51.277+00:00,2015-12-22T12:33:51.277+00:00
1319,562,1183,3,0,9.90000000000000036,29.6999999999999993,0,,2015-12-22T12:33:51.286+00:00,2015-12-22T12:33:51.286+00:00
1320,562,69,1,0,16,16,0,,2015-12-22T12:33:51.297+00:00,2015-12-22T12:33:51.297+00:00
1321,562,67,1,0,34,34,0,,2015-12-22T12:33:51.306+00:00,2015-12-22T12:33:51.306+00:00
1322,562,768,5,0,2.39999999999999991,12,0,,2015-12-22T12:33:51.319+00:00,2015-12-22T12:33:51.319+00:00
1323,563,58,1,0,65,65,0,,2015-12-22T12:56:12.948+00:00,2015-12-22T12:56:12.948+00:00
1324,564,1006,1,0,107.400000000000006,107.400000000000006,130.189999999999998,,2015-12-22T14:19:15.284+00:00,2015-12-22T14:19:15.284+00:00
1325,565,197,2,0,16,32,0,,2015-12-22T14:26:09.353+00:00,2015-12-22T14:26:09.353+00:00
1326,565,1174,2,0,25,50,0,,2015-12-22T14:26:09.356+00:00,2015-12-22T14:26:09.356+00:00
1327,566,1188,1,0,77,77,0,,2015-12-22T17:22:19.044+00:00,2015-12-22T17:22:19.044+00:00
1328,567,1150,5,0,39.5,197.5,0,,2015-12-22T18:01:16.526+00:00,2015-12-22T18:01:16.526+00:00
1329,568,1184,84,0,2.62999999999999989,220.919999999999987,251.199999999999989,,2015-12-23T15:25:23.035+00:00,2015-12-23T15:25:23.035+00:00
1330,568,1186,40,0,0.569999999999999951,22.8000000000000007,0,,2015-12-23T15:25:23.043+00:00,2015-12-23T15:25:23.043+00:00
1331,568,1189,40,0,0.92000000000000004,36.7999999999999972,0,,2015-12-23T15:25:23.047+00:00,2015-12-23T15:25:23.047+00:00
1332,569,416,1,0,2370,2370,2736.19999999999982,,2015-12-23T16:03:12.524+00:00,2015-12-23T16:03:12.524+00:00
1333,570,864,1,0,17,17,0,,2015-12-23T16:17:55.649+00:00,2015-12-23T16:17:55.649+00:00
1334,570,1190,1,0,88,88,0,,2015-12-23T16:17:55.656+00:00,2015-12-23T16:17:55.656+00:00
1335,570,1191,15,2,3.54000000000000004,53.1000000000000014,0,,2015-12-23T16:17:55.664+00:00,2015-12-23T16:17:55.664+00:00
1336,571,1192,5,0,29.6999999999999993,148.5,0,,2015-12-28T12:01:03.284+00:00,2015-12-28T12:01:03.284+00:00
1337,572,1193,1301,0,19.120000000000001,24875.119999999999,0,,2015-12-28T13:08:43.786+00:00,2015-12-28T13:08:43.786+00:00
1338,572,1194,72,0,19,1368,0,,2015-12-28T13:08:43.793+00:00,2015-12-28T13:08:43.793+00:00
1339,572,1195,260,0,19.4400000000000013,5054.39999999999964,0,,2015-12-28T13:08:43.796+00:00,2015-12-28T13:08:43.796+00:00
1340,572,1196,210,0,19.0399999999999991,3998.40000000000009,0,,2015-12-28T13:08:43.801+00:00,2015-12-28T13:08:43.801+00:00
1341,572,1197,24,0,27.8000000000000007,667.200000000000045,0,,2015-12-28T13:08:43.804+00:00,2015-12-28T13:08:43.804+00:00
1342,572,1198,12,0,39.0900000000000034,469.079999999999984,0,,2015-12-28T13:08:43.808+00:00,2015-12-28T13:08:43.808+00:00
1343,572,1199,90,0,33.4399999999999977,3009.59999999999991,0,,2015-12-28T13:08:43.810+00:00,2015-12-28T13:08:43.810+00:00
1344,572,1200,36,0,12.5,450,0,,2015-12-28T13:08:43.814+00:00,2015-12-28T13:08:43.814+00:00
1345,572,1201,24,0,16.75,402,0,,2015-12-28T13:08:43.817+00:00,2015-12-28T13:08:43.817+00:00
1346,572,1202,204,0,17.7800000000000011,3627.11999999999989,0,,2015-12-28T13:08:43.820+00:00,2015-12-28T13:08:43.820+00:00
1347,572,1203,30,0,44,1320,0,,2015-12-28T13:08:43.829+00:00,2015-12-28T13:08:43.829+00:00
1348,572,1204,15,0,48.8299999999999983,732.450000000000045,0,,2015-12-28T13:08:43.833+00:00,2015-12-28T13:08:43.833+00:00
1349,572,1205,6,0,17.9600000000000009,107.760000000000005,0,,2015-12-28T13:08:43.842+00:00,2015-12-28T13:08:43.842+00:00
1350,572,1206,63,0,37.2800000000000011,2348.63999999999987,0,,2015-12-28T13:08:43.847+00:00,2015-12-28T13:08:43.847+00:00
1351,572,1207,9,0,19.9800000000000004,179.819999999999993,0,,2015-12-28T13:08:43.850+00:00,2015-12-28T13:08:43.850+00:00
1352,572,1208,9,0,40.759999999999998,366.839999999999975,0,,2015-12-28T13:08:43.854+00:00,2015-12-28T13:08:43.854+00:00
1353,572,1209,8,0,17.629999999999999,141.039999999999992,0,,2015-12-28T13:08:43.857+00:00,2015-12-28T13:08:43.857+00:00
1355,572,1211,3,0,31.6999999999999993,95.0999999999999943,0,,2015-12-28T13:08:43.863+00:00,2015-12-28T13:08:43.863+00:00
1356,572,1212,36,0,47.2999999999999972,1702.79999999999995,0,,2015-12-28T13:08:43.866+00:00,2015-12-28T13:08:43.866+00:00
1357,572,1213,18,0,19.7800000000000011,356.04000000000002,0,,2015-12-28T13:08:43.869+00:00,2015-12-28T13:08:43.869+00:00
1358,572,1214,36,0,25.9499999999999993,934.200000000000045,0,,2015-12-28T13:08:43.873+00:00,2015-12-28T13:08:43.873+00:00
1359,572,1215,24,0,17.4499999999999993,418.800000000000011,0,,2015-12-28T13:08:43.876+00:00,2015-12-28T13:10:20.543+00:00
1354,572,1210,2,0,450,900,138131.720000000001,,2015-12-28T13:08:43.860+00:00,2015-12-28T13:10:20.546+00:00
1360,573,161,1,0,200,200,0,,2015-12-28T13:19:36.223+00:00,2015-12-28T13:19:36.223+00:00
1361,574,1216,1,0,78.9200000000000017,78.9200000000000017,0,,2015-12-28T13:22:49.115+00:00,2015-12-28T13:22:49.115+00:00
1362,574,610,3,0,15.9000000000000004,47.7000000000000028,0,,2015-12-28T13:22:49.119+00:00,2015-12-28T13:22:49.119+00:00
1363,574,611,1,0,19.0799999999999983,19.0799999999999983,0,,2015-12-28T13:22:49.123+00:00,2015-12-28T13:22:49.123+00:00
1364,575,1217,1,0,115,115,0,,2015-12-28T17:50:08.046+00:00,2015-12-28T17:50:08.046+00:00
1365,575,1218,1,0,608.639999999999986,608.639999999999986,0,,2015-12-28T17:50:08.053+00:00,2015-12-28T17:50:08.053+00:00
1366,575,1219,1,0,317.649999999999977,317.649999999999977,0,,2015-12-28T17:50:08.056+00:00,2015-12-28T17:50:08.056+00:00
1367,575,1220,1,0,289.629999999999995,289.629999999999995,0,,2015-12-28T17:50:08.061+00:00,2015-12-28T17:50:08.061+00:00
1368,575,1221,1,0,18.4899999999999984,18.4899999999999984,0,,2015-12-28T17:50:08.066+00:00,2015-12-28T17:50:08.066+00:00
1369,575,1222,1,0,237.5,237.5,0,,2015-12-28T17:50:08.071+00:00,2015-12-28T17:50:08.071+00:00
1370,575,1223,1,0,60,60,0,,2015-12-28T17:50:08.076+00:00,2015-12-28T17:50:08.076+00:00
1371,575,1224,1,0,586.580000000000041,586.580000000000041,0,,2015-12-28T17:50:08.080+00:00,2015-12-28T17:50:08.080+00:00
1372,575,1225,1,0,481.410000000000025,481.410000000000025,0,,2015-12-28T17:50:08.083+00:00,2015-12-28T17:50:08.083+00:00
1373,575,1226,1,0,6.30999999999999961,6.30999999999999961,0,,2015-12-28T17:50:08.091+00:00,2015-12-28T17:50:08.091+00:00
1374,575,1227,1,0,19.9200000000000017,19.9200000000000017,0,,2015-12-28T17:50:08.095+00:00,2015-12-28T17:50:08.095+00:00
1375,575,1228,1,0,315.829999999999984,315.829999999999984,0,,2015-12-28T17:50:08.099+00:00,2015-12-28T17:50:08.099+00:00
1376,575,1229,1,0,39.1400000000000006,39.1400000000000006,0,,2015-12-28T17:50:08.103+00:00,2015-12-28T17:50:08.103+00:00
1377,575,818,3,0,15.9199999999999999,47.759999999999998,0,,2015-12-28T17:50:08.108+00:00,2015-12-28T17:50:08.108+00:00
1378,575,1230,2,0,58.1400000000000006,116.280000000000001,0,,2015-12-28T17:50:08.112+00:00,2015-12-28T17:50:08.112+00:00
1379,575,1231,3,0,58.5700000000000003,175.710000000000008,0,,2015-12-28T17:50:08.117+00:00,2015-12-28T17:50:08.117+00:00
1380,575,1232,3,0,51.6700000000000017,155.009999999999991,0,,2015-12-28T17:50:08.121+00:00,2015-12-28T17:50:08.121+00:00
1381,575,1233,3,0,29.1999999999999993,87.5999999999999943,0,,2015-12-28T17:50:08.125+00:00,2015-12-28T17:50:08.125+00:00
1382,575,1234,3,0,6.16999999999999993,18.5100000000000016,0,,2015-12-28T17:50:08.130+00:00,2015-12-28T17:50:08.130+00:00
1383,575,1235,3,0,5.44000000000000039,16.3200000000000003,0,,2015-12-28T17:50:08.134+00:00,2015-12-28T17:50:08.134+00:00
1384,575,1236,2,0,17.5599999999999987,35.1199999999999974,0,,2015-12-28T17:50:08.138+00:00,2015-12-28T17:50:08.138+00:00
1385,575,1237,2,0,10.7799999999999994,21.5599999999999987,0,,2015-12-28T17:50:08.142+00:00,2015-12-28T17:50:08.142+00:00
1386,575,1238,2,0,10.5800000000000001,21.1600000000000001,0,,2015-12-28T17:50:08.150+00:00,2015-12-28T17:50:08.150+00:00
1387,575,1239,1,0,247,247,0,,2015-12-28T17:50:08.155+00:00,2015-12-28T17:50:08.155+00:00
1388,575,1240,1,0,76.7099999999999937,76.7099999999999937,0,,2015-12-28T17:50:08.162+00:00,2015-12-28T17:50:08.162+00:00
1389,575,1241,12,2,2.93000000000000016,35.1599999999999966,0,,2015-12-28T17:50:08.167+00:00,2015-12-28T17:50:08.167+00:00
